;;;
;;;
;;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;234;21;21
Parcialmente insuficiente;708;65;86
Insuficiente;151;14;100
Total;1093;100;100
;;;
AREA # 020042504;1030;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;61;11;11
Parcialmente insuficiente;452;79;90
Insuficiente;60;10;100
Total;573;100;100
;;;
Ignorado :;14;;
;;;
AREA # 020042601;1031;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;41;16;16
Parcialmente insuficiente;140;54;69
Insuficiente;80;31;100
Total;261;100;100
;;;
AREA # 020042602;1032;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;237;84;84
Parcialmente insuficiente;16;6;89
Insuficiente;30;11;100
Total;283;100;100
;;;
AREA # 020042603;1033;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;95;28;28
Parcialmente insuficiente;148;44;71
Insuficiente;97;29;100
Total;340;100;100
;;;
AREA # 020050101;1034;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;240;95;95
Parcialmente insuficiente;11;4;99
Insuficiente;2;1;100
Total;253;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050102;1035;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;389;95;95
Parcialmente insuficiente;17;4;99
Insuficiente;5;1;100
Total;411;100;100
;;;
AREA # 020050103;1036;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;343;95;95
Parcialmente insuficiente;17;5;100
Insuficiente;1;0;100
Total;361;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050104;1037;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;268;85;85
Parcialmente insuficiente;40;13;98
Insuficiente;6;2;100
Total;314;100;100
;;;
AREA # 020050105;1038;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;438;93;93
Parcialmente insuficiente;34;7;100
Total;472;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050106;1039;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;186;89;89
Parcialmente insuficiente;23;11;100
Total;209;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050107;1040;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;293;97;97
Parcialmente insuficiente;9;3;100
Total;302;100;100
;;;
AREA # 020050108;1041;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;312;97;97
Parcialmente insuficiente;7;2;99
Insuficiente;4;1;100
Total;323;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050109;1042;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;344;99;99
Parcialmente insuficiente;5;1;100
Total;349;100;100
;;;
AREA # 020050110;1043;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;306;98;98
Parcialmente insuficiente;6;2;100
Total;312;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050201;1044;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;280;83;83
Parcialmente insuficiente;56;17;100
Total;336;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020050202;1045;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;261;97;97
Parcialmente insuficiente;9;3;100
Total;270;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050203;1046;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;311;96;96
Parcialmente insuficiente;14;4;100
Total;325;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020050204;1047;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;448;97;97
Parcialmente insuficiente;12;3;100
Insuficiente;1;0;100
Total;461;100;100
;;;
AREA # 020050205;1048;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;214;96;96
Parcialmente insuficiente;8;4;100
Total;222;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050206;1049;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;201;78;78
Parcialmente insuficiente;51;20;98
Insuficiente;6;2;100
Total;258;100;100
;;;
AREA # 020050207;1050;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;186;76;76
Parcialmente insuficiente;58;24;99
Insuficiente;2;1;100
Total;246;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050208;1051;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;390;90;90
Parcialmente insuficiente;41;9;100
Insuficiente;2;0;100
Total;433;100;100
;;;
AREA # 020050209;1052;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;308;91;91
Parcialmente insuficiente;30;9;100
Insuficiente;1;0;100
Total;339;100;100
;;;
AREA # 020050210;1053;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;272;90;90
Parcialmente insuficiente;28;9;100
Insuficiente;1;0;100
Total;301;100;100
;;;
AREA # 020050211;1054;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;367;93;93
Parcialmente insuficiente;27;7;100
Total;394;100;100
;;;
AREA # 020050301;1055;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;306;96;96
Parcialmente insuficiente;13;4;100
Insuficiente;1;0;100
Total;320;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050302;1056;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;471;93;93
Parcialmente insuficiente;31;6;99
Insuficiente;5;1;100
Total;507;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050303;1057;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;154;87;87
Parcialmente insuficiente;20;11;98
Insuficiente;3;2;100
Total;177;100;100
;;;
AREA # 020050304;1058;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;199;85;85
Parcialmente insuficiente;29;12;97
Insuficiente;7;3;100
Total;235;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050305;1059;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;303;90;90
Parcialmente insuficiente;33;10;100
Total;336;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050306;1060;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;280;92;92
Parcialmente insuficiente;23;8;100
Total;303;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050307;1061;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;242;81;81
Parcialmente insuficiente;53;18;99
Insuficiente;2;1;100
Total;297;100;100
;;;
AREA # 020050308;1062;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;150;92;92
Parcialmente insuficiente;12;7;99
Insuficiente;1;1;100
Total;163;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050309;1063;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;290;94;94
Parcialmente insuficiente;18;6;100
Insuficiente;1;0;100
Total;309;100;100
;;;
AREA # 020050310;1064;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;216;90;90
Parcialmente insuficiente;24;10;100
Insuficiente;1;0;100
Total;241;100;100
;;;
AREA # 020050311;1065;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;345;89;89
Parcialmente insuficiente;39;10;99
Insuficiente;2;1;100
Total;386;100;100
;;;
AREA # 020050401;1066;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;389;93;93
Parcialmente insuficiente;27;6;99
Insuficiente;4;1;100
Total;420;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020050402;1067;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;325;94;94
Parcialmente insuficiente;20;6;99
Insuficiente;2;1;100
Total;347;100;100
;;;
AREA # 020050403;1068;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;304;95;95
Parcialmente insuficiente;15;5;100
Total;319;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050404;1069;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;320;94;94
Parcialmente insuficiente;20;6;100
Insuficiente;1;0;100
Total;341;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050405;1070;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;311;94;94
Parcialmente insuficiente;17;5;99
Insuficiente;3;1;100
Total;331;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050406;1071;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;488;97;97
Parcialmente insuficiente;16;3;100
Total;504;100;100
;;;
AREA # 020050407;1072;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;250;99;99
Parcialmente insuficiente;3;1;100
Total;253;100;100
;;;
AREA # 020050408;1073;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;498;97;97
Parcialmente insuficiente;17;3;100
Insuficiente;1;0;100
Total;516;100;100
;;;
AREA # 020050409;1074;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;310;92;92
Parcialmente insuficiente;26;8;100
Insuficiente;1;0;100
Total;337;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050501;1075;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;334;96;96
Parcialmente insuficiente;13;4;100
Insuficiente;1;0;100
Total;348;100;100
;;;
AREA # 020050502;1076;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;577;97;97
Parcialmente insuficiente;15;3;100
Total;592;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050503;1077;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;351;95;95
Parcialmente insuficiente;19;5;100
Total;370;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050504;1078;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;261;91;91
Parcialmente insuficiente;27;9;100
Total;288;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050505;1079;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;220;90;90
Parcialmente insuficiente;23;9;100
Insuficiente;1;0;100
Total;244;100;100
;;;
AREA # 020050506;1080;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;294;93;93
Parcialmente insuficiente;14;4;98
Insuficiente;7;2;100
Total;315;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050507;1081;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;386;91;91
Parcialmente insuficiente;34;8;100
Insuficiente;2;0;100
Total;422;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050508;1082;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;312;96;96
Parcialmente insuficiente;12;4;100
Total;324;100;100
;;;
AREA # 020050601;1083;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;300;99;99
Parcialmente insuficiente;4;1;100
Total;304;100;100
;;;
AREA # 020050602;1084;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;388;89;89
Parcialmente insuficiente;49;11;100
Total;437;100;100
;;;
AREA # 020050603;1085;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;408;93;93
Parcialmente insuficiente;30;7;100
Total;438;100;100
;;;
AREA # 020050604;1086;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;612;93;93
Parcialmente insuficiente;47;7;100
Insuficiente;1;0;100
Total;660;100;100
;;;
AREA # 020050605;1087;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;492;88;88
Parcialmente insuficiente;65;12;100
Insuficiente;1;0;100
Total;558;100;100
;;;
AREA # 020050606;1088;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;381;94;94
Parcialmente insuficiente;25;6;100
Insuficiente;1;0;100
Total;407;100;100
;;;
AREA # 020050607;1089;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;383;92;92
Parcialmente insuficiente;34;8;100
Insuficiente;1;0;100
Total;418;100;100
;;;
AREA # 020050608;1090;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;355;92;92
Parcialmente insuficiente;30;8;100
Total;385;100;100
;;;
AREA # 020050701;1091;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;508;96;96
Parcialmente insuficiente;18;3;99
Insuficiente;3;1;100
Total;529;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050702;1092;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;208;94;94
Parcialmente insuficiente;14;6;100
Total;222;100;100
;;;
AREA # 020050703;1093;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;264;96;96
Parcialmente insuficiente;12;4;100
Total;276;100;100
;;;
AREA # 020050704;1094;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;525;87;87
Parcialmente insuficiente;79;13;100
Insuficiente;1;0;100
Total;605;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020050705;1095;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;546;88;88
Parcialmente insuficiente;69;11;100
Insuficiente;3;0;100
Total;618;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050706;1096;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;260;87;87
Parcialmente insuficiente;36;12;99
Insuficiente;4;1;100
Total;300;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050707;1097;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;186;95;95
Parcialmente insuficiente;9;5;99
Insuficiente;1;1;100
Total;196;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050708;1098;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;324;82;82
Parcialmente insuficiente;50;13;95
Insuficiente;20;5;100
Total;394;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050801;1099;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;467;85;85
Parcialmente insuficiente;80;15;100
Total;547;100;100
;;;
AREA # 020050802;1100;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;308;96;96
Parcialmente insuficiente;10;3;99
Insuficiente;2;1;100
Total;320;100;100
;;;
AREA # 020050803;1101;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;474;94;94
Parcialmente insuficiente;27;5;99
Insuficiente;3;1;100
Total;504;100;100
;;;
AREA # 020050804;1102;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;409;90;90
Parcialmente insuficiente;45;10;100
Total;454;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020050805;1103;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;174;99;99
Parcialmente insuficiente;1;1;100
Total;175;100;100
;;;
AREA # 020050806;1104;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;380;96;96
Parcialmente insuficiente;14;4;100
Total;394;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020050807;1105;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;361;90;90
Parcialmente insuficiente;35;9;99
Insuficiente;3;1;100
Total;399;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050808;1106;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;317;90;90
Parcialmente insuficiente;34;10;99
Insuficiente;2;1;100
Total;353;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050809;1107;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;311;93;93
Parcialmente insuficiente;22;7;100
Total;333;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050901;1108;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;407;86;86
Parcialmente insuficiente;65;14;100
Total;472;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020050902;1109;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;279;97;97
Parcialmente insuficiente;8;3;100
Total;287;100;100
;;;
AREA # 020050903;1110;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;248;93;93
Parcialmente insuficiente;19;7;100
Insuficiente;1;0;100
Total;268;100;100
;;;
AREA # 020050904;1111;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;209;90;90
Parcialmente insuficiente;23;10;100
Total;232;100;100
;;;
AREA # 020050905;1112;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;252;97;97
Parcialmente insuficiente;8;3;100
Total;260;100;100
;;;
AREA # 020050906;1113;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;219;89;89
Parcialmente insuficiente;26;11;100
Total;245;100;100
;;;
AREA # 020050907;1114;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;202;92;92
Parcialmente insuficiente;17;8;100
Insuficiente;1;0;100
Total;220;100;100
;;;
AREA # 020050908;1115;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;430;95;95
Parcialmente insuficiente;23;5;100
Insuficiente;1;0;100
Total;454;100;100
;;;
AREA # 020050909;1116;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;429;98;98
Parcialmente insuficiente;9;2;100
Total;438;100;100
;;;
AREA # 020050910;1117;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;297;87;87
Parcialmente insuficiente;40;12;99
Insuficiente;4;1;100
Total;341;100;100
;;;
AREA # 020051001;1118;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;502;93;93
Parcialmente insuficiente;34;6;100
Insuficiente;2;0;100
Total;538;100;100
;;;
AREA # 020051002;1119;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;527;96;96
Parcialmente insuficiente;21;4;100
Total;548;100;100
;;;
AREA # 020051003;1120;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;135;82;82
Parcialmente insuficiente;28;17;99
Insuficiente;1;1;100
Total;164;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051004;1121;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;243;96;96
Parcialmente insuficiente;11;4;100
Total;254;100;100
;;;
AREA # 020051005;1122;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;237;88;88
Parcialmente insuficiente;31;12;100
Insuficiente;1;0;100
Total;269;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051006;1123;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;298;95;95
Parcialmente insuficiente;15;5;100
Insuficiente;1;0;100
Total;314;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020051007;1124;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;502;92;92
Parcialmente insuficiente;45;8;100
Insuficiente;1;0;100
Total;548;100;100
;;;
AREA # 020051008;1125;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;274;89;89
Parcialmente insuficiente;35;11;100
Total;309;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051009;1126;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;297;86;86
Parcialmente insuficiente;47;14;100
Total;344;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051010;1127;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;242;95;95
Parcialmente insuficiente;14;5;100
Total;256;100;100
;;;
AREA # 020051101;1128;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;474;88;88
Parcialmente insuficiente;59;11;99
Insuficiente;3;1;100
Total;536;100;100
;;;
AREA # 020051102;1129;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;334;86;86
Parcialmente insuficiente;54;14;100
Insuficiente;1;0;100
Total;389;100;100
;;;
AREA # 020051103;1130;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;255;91;91
Parcialmente insuficiente;25;9;100
Insuficiente;1;0;100
Total;281;100;100
;;;
AREA # 020051104;1131;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;306;92;92
Parcialmente insuficiente;23;7;99
Insuficiente;2;1;100
Total;331;100;100
;;;
AREA # 020051105;1132;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;303;94;94
Parcialmente insuficiente;16;5;99
Insuficiente;2;1;100
Total;321;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051106;1133;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;284;90;90
Parcialmente insuficiente;30;10;100
Insuficiente;1;0;100
Total;315;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020051107;1134;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;427;91;91
Parcialmente insuficiente;41;9;100
Insuficiente;2;0;100
Total;470;100;100
;;;
AREA # 020051108;1135;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;240;75;75
Parcialmente insuficiente;78;24;99
Insuficiente;3;1;100
Total;321;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051109;1136;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;397;86;86
Parcialmente insuficiente;62;14;100
Total;459;100;100
;;;
AREA # 020051110;1137;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;332;94;94
Parcialmente insuficiente;22;6;100
Total;354;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051201;1138;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;261;89;89
Parcialmente insuficiente;31;11;100
Insuficiente;1;0;100
Total;293;100;100
;;;
AREA # 020051202;1139;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;811;97;97
Parcialmente insuficiente;29;3;100
Total;840;100;100
;;;
AREA # 020051203;1140;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;391;92;92
Parcialmente insuficiente;31;7;99
Insuficiente;4;1;100
Total;426;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020051204;1141;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;315;96;96
Parcialmente insuficiente;13;4;100
Total;328;100;100
;;;
AREA # 020051205;1142;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;193;97;97
Parcialmente insuficiente;5;3;100
Total;198;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051206;1143;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;711;92;92
Parcialmente insuficiente;56;7;100
Insuficiente;2;0;100
Total;769;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051207;1144;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;276;82;82
Parcialmente insuficiente;59;18;100
Insuficiente;1;0;100
Total;336;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020051301;1145;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;380;96;96
Parcialmente insuficiente;15;4;100
Insuficiente;1;0;100
Total;396;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020051302;1146;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;314;98;98
Parcialmente insuficiente;6;2;100
Insuficiente;1;0;100
Total;321;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020051303;1147;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;332;91;91
Parcialmente insuficiente;29;8;99
Insuficiente;4;1;100
Total;365;100;100
;;;
AREA # 020051304;1148;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;279;85;85
Parcialmente insuficiente;35;11;95
Insuficiente;16;5;100
Total;330;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051305;1149;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;303;91;91
Parcialmente insuficiente;25;8;99
Insuficiente;4;1;100
Total;332;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051306;1150;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;344;91;91
Parcialmente insuficiente;31;8;99
Insuficiente;2;1;100
Total;377;100;100
;;;
AREA # 020051307;1151;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;311;96;96
Parcialmente insuficiente;12;4;100
Total;323;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051308;1152;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;408;97;97
Parcialmente insuficiente;13;3;100
Total;421;100;100
;;;
AREA # 020051309;1153;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;411;97;97
Parcialmente insuficiente;11;3;100
Total;422;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020051401;1154;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;268;98;98
Parcialmente insuficiente;5;2;100
Insuficiente;1;0;100
Total;274;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051402;1155;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;327;94;94
Parcialmente insuficiente;20;6;100
Total;347;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051403;1156;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;491;91;91
Parcialmente insuficiente;46;9;99
Insuficiente;3;1;100
Total;540;100;100
;;;
AREA # 020051404;1157;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;410;97;97
Parcialmente insuficiente;11;3;100
Total;421;100;100
;;;
AREA # 020051405;1158;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;730;93;93
Parcialmente insuficiente;56;7;100
Insuficiente;1;0;100
Total;787;100;100
;;;
AREA # 020051406;1159;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;505;94;94
Parcialmente insuficiente;14;3;96
Insuficiente;19;4;100
Total;538;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020051407;1160;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;150;89;89
Parcialmente insuficiente;17;10;99
Insuficiente;1;1;100
Total;168;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020051408;1161;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;256;93;93
Parcialmente insuficiente;19;7;100
Total;275;100;100
;;;
AREA # 020051409;1162;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;393;92;92
Parcialmente insuficiente;33;8;100
Total;426;100;100
;;;
AREA # 020051501;1163;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;487;93;93
Parcialmente insuficiente;32;6;100
Insuficiente;2;0;100
Total;521;100;100
;;;
AREA # 020051502;1164;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;475;90;90
Parcialmente insuficiente;52;10;99
Insuficiente;3;1;100
Total;530;100;100
;;;
AREA # 020051503;1165;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;247;93;93
Parcialmente insuficiente;19;7;100
Insuficiente;1;0;100
Total;267;100;100
;;;
AREA # 020051504;1166;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;542;95;95
Parcialmente insuficiente;23;4;99
Insuficiente;3;1;100
Total;568;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051505;1167;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;415;91;91
Parcialmente insuficiente;38;8;100
Insuficiente;1;0;100
Total;454;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051506;1168;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;303;92;92
Parcialmente insuficiente;22;7;98
Insuficiente;5;2;100
Total;330;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020051507;1169;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;265;85;85
Parcialmente insuficiente;47;15;100
Insuficiente;1;0;100
Total;313;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051508;1170;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;304;92;92
Parcialmente insuficiente;21;6;98
Insuficiente;6;2;100
Total;331;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051509;1171;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;160;95;95
Parcialmente insuficiente;7;4;99
Insuficiente;1;1;100
Total;168;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051601;1172;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;358;89;89
Parcialmente insuficiente;45;11;100
Insuficiente;1;0;100
Total;404;100;100
;;;
AREA # 020051602;1173;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;272;95;95
Parcialmente insuficiente;12;4;99
Insuficiente;2;1;100
Total;286;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051603;1174;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;192;90;90
Parcialmente insuficiente;22;10;100
Total;214;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020051604;1175;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;312;80;80
Parcialmente insuficiente;71;18;98
Insuficiente;6;2;100
Total;389;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020051605;1176;;
;;;
Categorías;Casos;%;Acumulado %
Suficiente;335;89;89
Parcialmente insuficiente;40;11;100
Insuficiente;1;0;100
Total;376;100;100
;;;
