;;;
NSA :;2;;
;;;
AREA # 020032504;760;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;242;89;89
Hogares con NBI;30;11;100
Total;272;100;100
;;;
NSA :;1;;
;;;
AREA # 020032505;761;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;222;75;75
Hogares con NBI;74;25;100
Total;296;100;100
;;;
NSA :;2;;
;;;
AREA # 020032506;762;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;276;82;82
Hogares con NBI;61;18;100
Total;337;100;100
;;;
NSA :;2;;
;;;
AREA # 020032507;763;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;186;82;82
Hogares con NBI;42;18;100
Total;228;100;100
;;;
AREA # 020032508;764;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;636;89;89
Hogares con NBI;80;11;100
Total;716;100;100
;;;
AREA # 020032509;765;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;256;80;80
Hogares con NBI;63;20;100
Total;319;100;100
;;;
AREA # 020032601;766;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;338;85;85
Hogares con NBI;60;15;100
Total;398;100;100
;;;
NSA :;1;;
;;;
AREA # 020032602;767;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;342;78;78
Hogares con NBI;98;22;100
Total;440;100;100
;;;
AREA # 020032603;768;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;280;84;84
Hogares con NBI;54;16;100
Total;334;100;100
;;;
NSA :;2;;
;;;
AREA # 020032604;769;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;224;99;99
Hogares con NBI;3;1;100
Total;227;100;100
;;;
NSA :;1;;
;;;
AREA # 020032605;770;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;293;86;86
Hogares con NBI;48;14;100
Total;341;100;100
;;;
NSA :;1;;
;;;
AREA # 020032606;771;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;241;98;98
Hogares con NBI;5;2;100
Total;246;100;100
;;;
NSA :;2;;
;;;
AREA # 020032607;772;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;295;95;95
Hogares con NBI;17;5;100
Total;312;100;100
;;;
NSA :;1;;
;;;
AREA # 020032608;773;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;229;93;93
Hogares con NBI;17;7;100
Total;246;100;100
;;;
AREA # 020032609;774;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;250;86;86
Hogares con NBI;42;14;100
Total;292;100;100
;;;
NSA :;1;;
;;;
AREA # 020032701;775;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;365;91;91
Hogares con NBI;35;9;100
Total;400;100;100
;;;
NSA :;1;;
;;;
AREA # 020032702;776;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;304;92;92
Hogares con NBI;26;8;100
Total;330;100;100
;;;
NSA :;1;;
;;;
AREA # 020032703;777;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;279;79;79
Hogares con NBI;76;21;100
Total;355;100;100
;;;
AREA # 020032704;778;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;283;90;90
Hogares con NBI;30;10;100
Total;313;100;100
;;;
AREA # 020032705;779;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;289;91;91
Hogares con NBI;28;9;100
Total;317;100;100
;;;
NSA :;1;;
;;;
AREA # 020032706;780;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;240;78;78
Hogares con NBI;66;22;100
Total;306;100;100
;;;
AREA # 020032707;781;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;342;93;93
Hogares con NBI;25;7;100
Total;367;100;100
;;;
AREA # 020040101;782;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;233;94;94
Hogares con NBI;14;6;100
Total;247;100;100
;;;
AREA # 020040102;783;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;226;86;86
Hogares con NBI;37;14;100
Total;263;100;100
;;;
AREA # 020040103;784;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;191;89;89
Hogares con NBI;24;11;100
Total;215;100;100
;;;
AREA # 020040104;785;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;207;88;88
Hogares con NBI;29;12;100
Total;236;100;100
;;;
AREA # 020040105;786;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;221;94;94
Hogares con NBI;13;6;100
Total;234;100;100
;;;
AREA # 020040106;787;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;156;76;76
Hogares con NBI;50;24;100
Total;206;100;100
;;;
AREA # 020040107;788;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;156;93;93
Hogares con NBI;12;7;100
Total;168;100;100
;;;
AREA # 020040108;789;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;212;94;94
Hogares con NBI;13;6;100
Total;225;100;100
;;;
AREA # 020040109;790;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;219;98;98
Hogares con NBI;5;2;100
Total;224;100;100
;;;
AREA # 020040110;791;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;126;80;80
Hogares con NBI;31;20;100
Total;157;100;100
;;;
AREA # 020040111;792;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;196;98;98
Hogares con NBI;4;2;100
Total;200;100;100
;;;
AREA # 020040112;793;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;179;98;98
Hogares con NBI;4;2;100
Total;183;100;100
;;;
AREA # 020040113;794;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;125;92;92
Hogares con NBI;11;8;100
Total;136;100;100
;;;
AREA # 020040114;795;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;210;89;89
Hogares con NBI;26;11;100
Total;236;100;100
;;;
AREA # 020040201;796;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;233;85;85
Hogares con NBI;41;15;100
Total;274;100;100
;;;
AREA # 020040202;797;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;257;91;91
Hogares con NBI;25;9;100
Total;282;100;100
;;;
NSA :;1;;
;;;
AREA # 020040203;798;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;346;90;90
Hogares con NBI;37;10;100
Total;383;100;100
;;;
NSA :;2;;
;;;
AREA # 020040204;799;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;259;95;95
Hogares con NBI;14;5;100
Total;273;100;100
;;;
AREA # 020040205;800;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;186;81;81
Hogares con NBI;45;19;100
Total;231;100;100
;;;
NSA :;1;;
;;;
AREA # 020040206;801;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;247;96;96
Hogares con NBI;10;4;100
Total;257;100;100
;;;
AREA # 020040207;802;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;297;95;95
Hogares con NBI;17;5;100
Total;314;100;100
;;;
NSA :;1;;
;;;
AREA # 020040208;803;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;160;85;85
Hogares con NBI;29;15;100
Total;189;100;100
;;;
AREA # 020040209;804;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;196;94;94
Hogares con NBI;13;6;100
Total;209;100;100
;;;
AREA # 020040210;805;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;279;88;88
Hogares con NBI;37;12;100
Total;316;100;100
;;;
AREA # 020040301;806;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;322;94;94
Hogares con NBI;20;6;100
Total;342;100;100
;;;
AREA # 020040302;807;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;280;94;94
Hogares con NBI;17;6;100
Total;297;100;100
;;;
AREA # 020040303;808;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;214;97;97
Hogares con NBI;7;3;100
Total;221;100;100
;;;
AREA # 020040304;809;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;265;89;89
Hogares con NBI;33;11;100
Total;298;100;100
;;;
AREA # 020040305;810;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;353;98;98
Hogares con NBI;8;2;100
Total;361;100;100
;;;
AREA # 020040306;811;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;284;96;96
Hogares con NBI;12;4;100
Total;296;100;100
;;;
AREA # 020040307;812;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;209;91;91
Hogares con NBI;20;9;100
Total;229;100;100
;;;
AREA # 020040308;813;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;250;91;91
Hogares con NBI;25;9;100
Total;275;100;100
;;;
NSA :;1;;
;;;
AREA # 020040309;814;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;182;99;99
Hogares con NBI;1;1;100
Total;183;100;100
;;;
AREA # 020040310;815;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;276;94;94
Hogares con NBI;17;6;100
Total;293;100;100
;;;
AREA # 020040311;816;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;290;94;94
Hogares con NBI;17;6;100
Total;307;100;100
;;;
NSA :;1;;
;;;
AREA # 020040312;817;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;299;88;88
Hogares con NBI;42;12;100
Total;341;100;100
;;;
AREA # 020040313;818;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;173;88;88
Hogares con NBI;24;12;100
Total;197;100;100
;;;
AREA # 020040401;819;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;232;98;98
Hogares con NBI;4;2;100
Total;236;100;100
;;;
NSA :;1;;
;;;
AREA # 020040402;820;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;293;99;99
Hogares con NBI;2;1;100
Total;295;100;100
;;;
AREA # 020040403;821;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;317;99;99
Hogares con NBI;3;1;100
Total;320;100;100
;;;
AREA # 020040404;822;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;323;98;98
Hogares con NBI;7;2;100
Total;330;100;100
;;;
NSA :;1;;
;;;
AREA # 020040405;823;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;347;95;95
Hogares con NBI;19;5;100
Total;366;100;100
;;;
AREA # 020040406;824;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;268;94;94
Hogares con NBI;18;6;100
Total;286;100;100
;;;
AREA # 020040407;825;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;315;96;96
Hogares con NBI;14;4;100
Total;329;100;100
;;;
NSA :;1;;
;;;
AREA # 020040408;826;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;252;88;88
Hogares con NBI;36;13;100
Total;288;100;100
;;;
NSA :;2;;
;;;
AREA # 020040409;827;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;265;93;93
Hogares con NBI;20;7;100
Total;285;100;100
;;;
AREA # 020040410;828;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;250;92;92
Hogares con NBI;23;8;100
Total;273;100;100
;;;
AREA # 020040411;829;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;309;90;90
Hogares con NBI;35;10;100
Total;344;100;100
;;;
AREA # 020040501;830;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;360;98;98
Hogares con NBI;9;2;100
Total;369;100;100
;;;
NSA :;1;;
;;;
AREA # 020040502;831;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;202;78;78
Hogares con NBI;58;22;100
Total;260;100;100
;;;
AREA # 020040503;832;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;330;100;100
Hogares con NBI;1;0;100
Total;331;100;100
;;;
AREA # 020040504;833;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;237;85;85
Hogares con NBI;42;15;100
Total;279;100;100
;;;
AREA # 020040505;834;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;198;98;98
Hogares con NBI;5;2;100
Total;203;100;100
;;;
NSA :;2;;
;;;
AREA # 020040506;835;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;340;97;97
Hogares con NBI;9;3;100
Total;349;100;100
;;;
NSA :;1;;
;;;
AREA # 020040507;836;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;234;93;93
Hogares con NBI;17;7;100
Total;251;100;100
;;;
NSA :;11;;
;;;
AREA # 020040508;837;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;236;96;96
Hogares con NBI;11;4;100
Total;247;100;100
;;;
NSA :;3;;
;;;
AREA # 020040509;838;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;564;89;89
Hogares con NBI;70;11;100
Total;634;100;100
;;;
AREA # 020040510;839;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;326;82;82
Hogares con NBI;71;18;100
Total;397;100;100
;;;
NSA :;1;;
;;;
AREA # 020040511;840;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;299;88;88
Hogares con NBI;41;12;100
Total;340;100;100
;;;
AREA # 020040601;841;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;409;95;95
Hogares con NBI;22;5;100
Total;431;100;100
;;;
AREA # 020040602;842;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;308;96;96
Hogares con NBI;12;4;100
Total;320;100;100
;;;
AREA # 020040603;843;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;247;87;87
Hogares con NBI;38;13;100
Total;285;100;100
;;;
AREA # 020040604;844;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;303;95;95
Hogares con NBI;17;5;100
Total;320;100;100
;;;
AREA # 020040605;845;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;257;93;93
Hogares con NBI;18;7;100
Total;275;100;100
;;;
NSA :;1;;
;;;
AREA # 020040606;846;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;373;99;99
Hogares con NBI;2;1;100
Total;375;100;100
;;;
AREA # 020040607;847;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;274;88;88
Hogares con NBI;36;12;100
Total;310;100;100
;;;
AREA # 020040608;848;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;264;83;83
Hogares con NBI;53;17;100
Total;317;100;100
;;;
AREA # 020040609;849;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;273;100;100
Hogares con NBI;1;0;100
Total;274;100;100
;;;
AREA # 020040610;850;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;211;98;98
Hogares con NBI;4;2;100
Total;215;100;100
;;;
NSA :;1;;
;;;
AREA # 020040611;851;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;244;99;99
Hogares con NBI;2;1;100
Total;246;100;100
;;;
AREA # 020040701;852;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;277;91;91
Hogares con NBI;27;9;100
Total;304;100;100
;;;
NSA :;2;;
;;;
AREA # 020040702;853;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;289;100;100
Hogares con NBI;1;0;100
Total;290;100;100
;;;
NSA :;1;;
;;;
AREA # 020040703;854;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;215;71;71
Hogares con NBI;87;29;100
Total;302;100;100
;;;
NSA :;3;;
;;;
AREA # 020040704;855;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;789;97;97
Hogares con NBI;25;3;100
Total;814;100;100
;;;
NSA :;1;;
;;;
AREA # 020040705;856;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;247;83;83
Hogares con NBI;50;17;100
Total;297;100;100
;;;
AREA # 020040706;857;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;276;96;96
Hogares con NBI;11;4;100
Total;287;100;100
;;;
NSA :;1;;
;;;
AREA # 020040707;858;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;307;98;98
Hogares con NBI;7;2;100
Total;314;100;100
;;;
NSA :;1;;
;;;
AREA # 020040708;859;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;282;99;99
Hogares con NBI;4;1;100
Total;286;100;100
;;;
AREA # 020040709;860;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;246;90;90
Hogares con NBI;27;10;100
Total;273;100;100
;;;
NSA :;1;;
;;;
AREA # 020040710;861;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;287;100;100
Total;287;100;100
;;;
AREA # 020040711;862;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;179;84;84
Hogares con NBI;33;16;100
Total;212;100;100
;;;
NSA :;4;;
;;;
AREA # 020040712;863;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;208;76;76
Hogares con NBI;64;24;100
Total;272;100;100
;;;
NSA :;5;;
;;;
AREA # 020040801;864;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;302;99;99
Hogares con NBI;2;1;100
Total;304;100;100
;;;
AREA # 020040802;865;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;304;98;98
Hogares con NBI;7;2;100
Total;311;100;100
;;;
AREA # 020040803;866;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;234;98;98
Hogares con NBI;6;3;100
Total;240;100;100
;;;
NSA :;2;;
;;;
AREA # 020040804;867;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;258;88;88
Hogares con NBI;35;12;100
Total;293;100;100
;;;
NSA :;1;;
;;;
AREA # 020040805;868;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;268;100;100
Total;268;100;100
;;;
AREA # 020040806;869;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;220;80;80
Hogares con NBI;54;20;100
Total;274;100;100
;;;
AREA # 020040807;870;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;744;89;89
Hogares con NBI;93;11;100
Total;837;100;100
;;;
AREA # 020040808;871;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;78;80;80
Hogares con NBI;19;20;100
Total;97;100;100
;;;
NSA :;3;;
;;;
AREA # 020040809;872;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;294;84;84
Hogares con NBI;56;16;100
Total;350;100;100
;;;
AREA # 020040810;873;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;212;89;89
Hogares con NBI;26;11;100
Total;238;100;100
;;;
AREA # 020040811;874;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;261;93;93
Hogares con NBI;20;7;100
Total;281;100;100
;;;
NSA :;2;;
;;;
AREA # 020040901;875;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;393;85;85
Hogares con NBI;70;15;100
Total;463;100;100
;;;
AREA # 020040902;876;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;224;88;88
Hogares con NBI;30;12;100
Total;254;100;100
;;;
AREA # 020040903;877;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;181;97;97
Hogares con NBI;5;3;100
Total;186;100;100
;;;
AREA # 020040904;878;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;130;74;74
Hogares con NBI;46;26;100
Total;176;100;100
;;;
NSA :;1;;
;;;
AREA # 020040905;879;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;184;97;97
Hogares con NBI;5;3;100
Total;189;100;100
;;;
AREA # 020040906;880;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;257;92;92
Hogares con NBI;22;8;100
Total;279;100;100
;;;
AREA # 020040907;881;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;231;88;88
Hogares con NBI;32;12;100
Total;263;100;100
;;;
AREA # 020041001;882;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;22;96;96
Hogares con NBI;1;4;100
Total;23;100;100
;;;
AREA # 020041002;883;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;443;67;67
Hogares con NBI;218;33;100
Total;661;100;100
;;;
AREA # 020041003;884;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;393;78;78
Hogares con NBI;114;22;100
Total;507;100;100
;;;
AREA # 020041004;885;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;92;74;74
Hogares con NBI;32;26;100
Total;124;100;100
;;;
AREA # 020041005;886;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;426;82;82
Hogares con NBI;93;18;100
Total;519;100;100
;;;
AREA # 020041006;887;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;277;91;91
Hogares con NBI;29;9;100
Total;306;100;100
;;;
NSA :;1;;
;;;
AREA # 020041007;888;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;224;82;82
Hogares con NBI;49;18;100
Total;273;100;100
;;;
AREA # 020041008;889;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;393;80;80
Hogares con NBI;99;20;100
Total;492;100;100
;;;
AREA # 020041009;890;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;507;81;81
Hogares con NBI;117;19;100
Total;624;100;100
;;;
AREA # 020041101;891;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;267;91;91
Hogares con NBI;26;9;100
Total;293;100;100
;;;
AREA # 020041102;892;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;326;100;100
Hogares con NBI;1;0;100
Total;327;100;100
;;;
AREA # 020041103;893;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;279;99;99
Hogares con NBI;3;1;100
Total;282;100;100
;;;
AREA # 020041104;894;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;250;100;100
Total;250;100;100
;;;
AREA # 020041105;895;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;176;95;95
Hogares con NBI;9;5;100
Total;185;100;100
;;;
NSA :;1;;
;;;
AREA # 020041106;896;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;291;91;91
Hogares con NBI;29;9;100
Total;320;100;100
;;;
NSA :;1;;
;;;
AREA # 020041107;897;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;267;81;81
Hogares con NBI;61;19;100
Total;328;100;100
;;;
AREA # 020041108;898;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;296;95;95
Hogares con NBI;17;5;100
Total;313;100;100
;;;
NSA :;1;;
;;;
AREA # 020041109;899;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;237;88;88
Hogares con NBI;32;12;100
Total;269;100;100
;;;
AREA # 020041201;900;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;158;69;69
Hogares con NBI;71;31;100
Total;229;100;100
;;;
NSA :;1;;
;;;
AREA # 020041202;901;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;126;58;58
Hogares con NBI;90;42;100
Total;216;100;100
;;;
AREA # 020041203;902;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;244;81;81
Hogares con NBI;58;19;100
Total;302;100;100
;;;
NSA :;1;;
;;;
AREA # 020041204;903;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;319;86;86
Hogares con NBI;52;14;100
Total;371;100;100
;;;
AREA # 020041205;904;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;203;88;88
Hogares con NBI;28;12;100
Total;231;100;100
;;;
AREA # 020041206;905;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;207;83;83
Hogares con NBI;42;17;100
Total;249;100;100
;;;
NSA :;1;;
;;;
AREA # 020041207;906;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;144;92;92
Hogares con NBI;13;8;100
Total;157;100;100
;;;
AREA # 020041208;907;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;157;85;85
Hogares con NBI;27;15;100
Total;184;100;100
;;;
AREA # 020041209;908;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;309;99;99
Hogares con NBI;3;1;100
Total;312;100;100
;;;
AREA # 020041210;909;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;259;91;91
Hogares con NBI;25;9;100
Total;284;100;100
;;;
AREA # 020041211;910;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;253;97;97
Hogares con NBI;7;3;100
Total;260;100;100
;;;
AREA # 020041212;911;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;221;99;99
Hogares con NBI;2;1;100
Total;223;100;100
;;;
NSA :;1;;
;;;
AREA # 020041301;912;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;357;100;100
Total;357;100;100
;;;
AREA # 020041302;913;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;215;90;90
Hogares con NBI;25;10;100
Total;240;100;100
;;;
AREA # 020041303;914;;
;;;
Al menos un indicador NBI;Casos;%;Acumulado %
Hogares sin NBI;213;84;84
Hogares con NBI;40;16;100
Total;253;100;100
;;;
AREA # 020041304;915;;
;;;
