Inquilino;141;37;92
Ocupante por préstamo;14;4;96
Ocupante por trabajo;4;1;97
Otra situación;11;3;100
Total;383;100;100
;;;
NSA :;2;;
;;;
AREA # 020040204;799;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;145;53;53
Propietario sólo de la vivienda;12;4;58
Inquilino;95;35;92
Ocupante por préstamo;11;4;96
Ocupante por trabajo;4;1;98
Otra situación;6;2;100
Total;273;100;100
;;;
AREA # 020040205;800;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;118;51;51
Propietario sólo de la vivienda;1;0;52
Inquilino;97;42;94
Ocupante por préstamo;14;6;100
Ocupante por trabajo;1;0;100
Total;231;100;100
;;;
NSA :;1;;
;;;
AREA # 020040206;801;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;99;39;39
Propietario sólo de la vivienda;1;0;39
Inquilino;144;56;95
Ocupante por préstamo;7;3;98
Ocupante por trabajo;4;2;99
Otra situación;2;1;100
Total;257;100;100
;;;
AREA # 020040207;802;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;174;55;55
Propietario sólo de la vivienda;14;4;60
Inquilino;103;33;93
Ocupante por préstamo;16;5;98
Ocupante por trabajo;3;1;99
Otra situación;4;1;100
Total;314;100;100
;;;
NSA :;1;;
;;;
AREA # 020040208;803;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;104;55;55
Propietario sólo de la vivienda;3;2;57
Inquilino;66;35;92
Ocupante por préstamo;7;4;95
Ocupante por trabajo;5;3;98
Otra situación;4;2;100
Total;189;100;100
;;;
AREA # 020040209;804;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;124;59;59
Propietario sólo de la vivienda;5;2;62
Inquilino;69;33;95
Ocupante por préstamo;8;4;99
Ocupante por trabajo;1;0;99
Otra situación;2;1;100
Total;209;100;100
;;;
AREA # 020040210;805;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;167;53;53
Propietario sólo de la vivienda;3;1;54
Inquilino;94;30;84
Ocupante por préstamo;24;8;91
Otra situación;28;9;100
Total;316;100;100
;;;
AREA # 020040301;806;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;207;61;61
Propietario sólo de la vivienda;9;3;63
Inquilino;110;32;95
Ocupante por préstamo;11;3;99
Otra situación;5;1;100
Total;342;100;100
;;;
AREA # 020040302;807;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;190;64;64
Propietario sólo de la vivienda;3;1;65
Inquilino;79;27;92
Ocupante por préstamo;19;6;98
Otra situación;6;2;100
Total;297;100;100
;;;
AREA # 020040303;808;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;159;72;72
Propietario sólo de la vivienda;3;1;73
Inquilino;52;24;97
Ocupante por préstamo;4;2;99
Otra situación;3;1;100
Total;221;100;100
;;;
AREA # 020040304;809;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;201;67;67
Inquilino;79;27;94
Ocupante por préstamo;12;4;98
Ocupante por trabajo;1;0;98
Otra situación;5;2;100
Total;298;100;100
;;;
AREA # 020040305;810;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;246;68;68
Propietario sólo de la vivienda;5;1;70
Inquilino;78;22;91
Ocupante por préstamo;18;5;96
Otra situación;14;4;100
Total;361;100;100
;;;
AREA # 020040306;811;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;203;69;69
Inquilino;66;22;91
Ocupante por préstamo;22;7;98
Otra situación;5;2;100
Total;296;100;100
;;;
AREA # 020040307;812;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;150;66;66
Propietario sólo de la vivienda;2;1;66
Inquilino;58;25;92
Ocupante por préstamo;16;7;99
Ocupante por trabajo;1;0;99
Otra situación;2;1;100
Total;229;100;100
;;;
AREA # 020040308;813;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;160;58;58
Propietario sólo de la vivienda;8;3;61
Inquilino;94;34;95
Ocupante por préstamo;10;4;99
Ocupante por trabajo;1;0;99
Otra situación;2;1;100
Total;275;100;100
;;;
NSA :;1;;
;;;
AREA # 020040309;814;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;116;63;63
Propietario sólo de la vivienda;23;13;76
Inquilino;32;17;93
Ocupante por préstamo;10;5;99
Ocupante por trabajo;1;1;99
Otra situación;1;1;100
Total;183;100;100
;;;
AREA # 020040310;815;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;60;60
Propietario sólo de la vivienda;3;1;61
Inquilino;84;29;90
Ocupante por préstamo;20;7;97
Ocupante por trabajo;1;0;97
Otra situación;9;3;100
Total;293;100;100
;;;
AREA # 020040311;816;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;190;62;62
Propietario sólo de la vivienda;12;4;66
Inquilino;88;29;94
Ocupante por préstamo;15;5;99
Ocupante por trabajo;1;0;100
Otra situación;1;0;100
Total;307;100;100
;;;
NSA :;1;;
;;;
AREA # 020040312;817;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;201;59;59
Propietario sólo de la vivienda;2;1;60
Inquilino;104;31;90
Ocupante por préstamo;20;6;96
Ocupante por trabajo;1;0;96
Otra situación;13;4;100
Total;341;100;100
;;;
AREA # 020040313;818;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;119;60;60
Propietario sólo de la vivienda;4;2;62
Inquilino;44;22;85
Ocupante por préstamo;14;7;92
Ocupante por trabajo;4;2;94
Otra situación;12;6;100
Total;197;100;100
;;;
AREA # 020040401;819;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;150;64;64
Propietario sólo de la vivienda;13;6;69
Inquilino;62;26;95
Ocupante por préstamo;9;4;99
Otra situación;2;1;100
Total;236;100;100
;;;
NSA :;1;;
;;;
AREA # 020040402;820;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;228;77;77
Propietario sólo de la vivienda;5;2;79
Inquilino;45;15;94
Ocupante por préstamo;12;4;98
Otra situación;5;2;100
Total;295;100;100
;;;
AREA # 020040403;821;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;215;67;67
Propietario sólo de la vivienda;11;3;71
Inquilino;77;24;95
Ocupante por préstamo;14;4;99
Ocupante por trabajo;1;0;99
Otra situación;2;1;100
Total;320;100;100
;;;
AREA # 020040404;822;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;192;58;58
Inquilino;117;35;94
Ocupante por préstamo;16;5;98
Otra situación;5;2;100
Total;330;100;100
;;;
NSA :;1;;
;;;
AREA # 020040405;823;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;218;60;60
Propietario sólo de la vivienda;12;3;63
Inquilino;113;31;94
Ocupante por préstamo;18;5;99
Otra situación;5;1;100
Total;366;100;100
;;;
AREA # 020040406;824;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;62;62
Propietario sólo de la vivienda;5;2;63
Inquilino;79;28;91
Ocupante por préstamo;20;7;98
Otra situación;6;2;100
Total;286;100;100
;;;
AREA # 020040407;825;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;190;58;58
Propietario sólo de la vivienda;16;5;63
Inquilino;112;34;97
Ocupante por préstamo;7;2;99
Ocupante por trabajo;1;0;99
Otra situación;3;1;100
Total;329;100;100
;;;
NSA :;1;;
;;;
AREA # 020040408;826;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;162;56;56
Inquilino;103;36;92
Ocupante por préstamo;9;3;95
Ocupante por trabajo;2;1;96
Otra situación;12;4;100
Total;288;100;100
;;;
NSA :;2;;
;;;
AREA # 020040409;827;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;155;54;54
Propietario sólo de la vivienda;7;2;57
Inquilino;110;39;95
Ocupante por préstamo;8;3;98
Ocupante por trabajo;4;1;100
Otra situación;1;0;100
Total;285;100;100
;;;
AREA # 020040410;828;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;118;43;43
Propietario sólo de la vivienda;6;2;45
Inquilino;121;44;90
Ocupante por préstamo;18;7;96
Ocupante por trabajo;2;1;97
Otra situación;8;3;100
Total;273;100;100
;;;
AREA # 020040411;829;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;192;56;56
Propietario sólo de la vivienda;15;4;60
Inquilino;109;32;92
Ocupante por préstamo;19;6;97
Ocupante por trabajo;2;1;98
Otra situación;7;2;100
Total;344;100;100
;;;
AREA # 020040501;830;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;202;55;55
Propietario sólo de la vivienda;15;4;59
Inquilino;134;36;95
Ocupante por préstamo;9;2;98
Ocupante por trabajo;7;2;99
Otra situación;2;1;100
Total;369;100;100
;;;
NSA :;1;;
;;;
AREA # 020040502;831;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;119;46;46
Propietario sólo de la vivienda;6;2;48
Inquilino;122;47;95
Ocupante por préstamo;8;3;98
Ocupante por trabajo;2;1;99
Otra situación;3;1;100
Total;260;100;100
;;;
AREA # 020040503;832;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;212;64;64
Propietario sólo de la vivienda;16;5;69
Inquilino;90;27;96
Ocupante por préstamo;6;2;98
Ocupante por trabajo;3;1;99
Otra situación;4;1;100
Total;331;100;100
;;;
AREA # 020040504;833;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;146;52;52
Propietario sólo de la vivienda;12;4;57
Inquilino;103;37;94
Ocupante por préstamo;13;5;98
Ocupante por trabajo;2;1;99
Otra situación;3;1;100
Total;279;100;100
;;;
AREA # 020040505;834;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;118;58;58
Propietario sólo de la vivienda;6;3;61
Inquilino;67;33;94
Ocupante por préstamo;6;3;97
Ocupante por trabajo;2;1;98
Otra situación;4;2;100
Total;203;100;100
;;;
NSA :;2;;
;;;
AREA # 020040506;835;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;201;58;58
Propietario sólo de la vivienda;23;7;64
Inquilino;92;26;91
Ocupante por préstamo;22;6;97
Ocupante por trabajo;6;2;99
Otra situación;5;1;100
Total;349;100;100
;;;
NSA :;1;;
;;;
AREA # 020040507;836;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;155;62;62
Propietario sólo de la vivienda;6;2;64
Inquilino;72;29;93
Ocupante por préstamo;14;6;98
Ocupante por trabajo;3;1;100
Otra situación;1;0;100
Total;251;100;100
;;;
NSA :;11;;
;;;
AREA # 020040508;837;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;166;67;67
Inquilino;59;24;91
Ocupante por préstamo;10;4;95
Ocupante por trabajo;2;1;96
Otra situación;10;4;100
Total;247;100;100
;;;
NSA :;3;;
;;;
AREA # 020040509;838;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;363;57;57
Propietario sólo de la vivienda;19;3;60
Inquilino;113;18;78
Ocupante por préstamo;32;5;83
Ocupante por trabajo;10;2;85
Otra situación;97;15;100
Total;634;100;100
;;;
AREA # 020040510;839;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;221;56;56
Propietario sólo de la vivienda;2;1;56
Inquilino;145;37;93
Ocupante por préstamo;16;4;97
Ocupante por trabajo;4;1;98
Otra situación;9;2;100
Total;397;100;100
;;;
NSA :;1;;
;;;
AREA # 020040511;840;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;199;59;59
Propietario sólo de la vivienda;7;2;61
Inquilino;101;30;90
Ocupante por préstamo;23;7;97
Ocupante por trabajo;2;1;98
Otra situación;8;2;100
Total;340;100;100
;;;
AREA # 020040601;841;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;273;63;63
Propietario sólo de la vivienda;13;3;66
Inquilino;130;30;97
Ocupante por préstamo;9;2;99
Ocupante por trabajo;3;1;99
Otra situación;3;1;100
Total;431;100;100
;;;
AREA # 020040602;842;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;139;43;43
Propietario sólo de la vivienda;47;15;58
Inquilino;120;38;96
Ocupante por préstamo;6;2;98
Ocupante por trabajo;4;1;99
Otra situación;4;1;100
Total;320;100;100
;;;
AREA # 020040603;843;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;158;55;55
Propietario sólo de la vivienda;11;4;59
Inquilino;104;36;96
Ocupante por préstamo;10;4;99
Ocupante por trabajo;1;0;100
Otra situación;1;0;100
Total;285;100;100
;;;
AREA # 020040604;844;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;204;64;64
Propietario sólo de la vivienda;26;8;72
Inquilino;70;22;94
Ocupante por préstamo;14;4;98
Ocupante por trabajo;2;1;99
Otra situación;4;1;100
Total;320;100;100
;;;
AREA # 020040605;845;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;172;63;63
Propietario sólo de la vivienda;1;0;63
Inquilino;83;30;93
Ocupante por préstamo;13;5;98
Ocupante por trabajo;3;1;99
Otra situación;3;1;100
Total;275;100;100
;;;
NSA :;1;;
;;;
AREA # 020040606;846;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;241;64;64
Propietario sólo de la vivienda;34;9;73
Inquilino;77;21;94
Ocupante por préstamo;19;5;99
Otra situación;4;1;100
Total;375;100;100
;;;
AREA # 020040607;847;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;174;56;56
Propietario sólo de la vivienda;7;2;58
Inquilino;104;34;92
Ocupante por préstamo;12;4;96
Ocupante por trabajo;6;2;98
Otra situación;7;2;100
Total;310;100;100
;;;
AREA # 020040608;848;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;174;55;55
Propietario sólo de la vivienda;12;4;59
Inquilino;107;34;92
Ocupante por préstamo;12;4;96
Otra situación;12;4;100
Total;317;100;100
;;;
AREA # 020040609;849;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;64;64
Propietario sólo de la vivienda;21;8;72
Inquilino;63;23;95
Ocupante por préstamo;8;3;98
Ocupante por trabajo;3;1;99
Otra situación;3;1;100
Total;274;100;100
;;;
AREA # 020040610;850;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;125;58;58
Propietario sólo de la vivienda;21;10;68
Inquilino;54;25;93
Ocupante por préstamo;8;4;97
Ocupante por trabajo;3;1;98
Otra situación;4;2;100
Total;215;100;100
;;;
NSA :;1;;
;;;
AREA # 020040611;851;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;121;49;49
Propietario sólo de la vivienda;45;18;67
Inquilino;70;28;96
Ocupante por préstamo;6;2;98
Ocupante por trabajo;4;2;100
Total;246;100;100
;;;
AREA # 020040701;852;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;166;55;55
Propietario sólo de la vivienda;20;7;61
Inquilino;100;33;94
Ocupante por préstamo;12;4;98
Ocupante por trabajo;2;1;99
Otra situación;4;1;100
Total;304;100;100
;;;
NSA :;2;;
;;;
AREA # 020040702;853;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;61;61
Propietario sólo de la vivienda;13;4;65
Inquilino;79;27;92
Ocupante por préstamo;14;5;97
Ocupante por trabajo;7;2;100
Otra situación;1;0;100
Total;290;100;100
;;;
NSA :;1;;
;;;
AREA # 020040703;854;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;106;35;35
Propietario sólo de la vivienda;1;0;35
Inquilino;190;63;98
Ocupante por préstamo;5;2;100
Total;302;100;100
;;;
NSA :;3;;
;;;
AREA # 020040704;855;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;556;68;68
Propietario sólo de la vivienda;41;5;73
Inquilino;172;21;94
Ocupante por préstamo;24;3;97
Ocupante por trabajo;6;1;98
Otra situación;15;2;100
Total;814;100;100
;;;
NSA :;1;;
;;;
AREA # 020040705;856;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;170;57;57
Propietario sólo de la vivienda;5;2;59
Inquilino;101;34;93
Ocupante por préstamo;7;2;95
Ocupante por trabajo;4;1;97
Otra situación;10;3;100
Total;297;100;100
;;;
AREA # 020040706;857;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;141;49;49
Propietario sólo de la vivienda;17;6;55
Inquilino;104;36;91
Ocupante por préstamo;21;7;99
Otra situación;4;1;100
Total;287;100;100
;;;
NSA :;1;;
;;;
AREA # 020040707;858;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;56;56
Propietario sólo de la vivienda;18;6;62
Inquilino;99;32;93
Ocupante por préstamo;11;4;97
Ocupante por trabajo;6;2;99
Otra situación;4;1;100
Total;314;100;100
;;;
NSA :;1;;
;;;
AREA # 020040708;859;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;62;62
Propietario sólo de la vivienda;14;5;66
Inquilino;81;28;95
Ocupante por préstamo;12;4;99
Ocupante por trabajo;2;1;100
Otra situación;1;0;100
Total;286;100;100
;;;
AREA # 020040709;860;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;64;64
Propietario sólo de la vivienda;4;1;66
Inquilino;78;29;95
Ocupante por préstamo;8;3;97
Ocupante por trabajo;1;0;98
Otra situación;6;2;100
Total;273;100;100
;;;
NSA :;1;;
;;;
AREA # 020040710;861;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;165;57;57
Propietario sólo de la vivienda;3;1;59
Inquilino;102;36;94
Ocupante por préstamo;10;3;98
Ocupante por trabajo;5;2;99
Otra situación;2;1;100
Total;287;100;100
;;;
AREA # 020040711;862;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;118;56;56
Propietario sólo de la vivienda;4;2;58
Inquilino;63;30;87
Ocupante por préstamo;9;4;92
Ocupante por trabajo;2;1;92
Otra situación;16;8;100
Total;212;100;100
;;;
NSA :;4;;
;;;
AREA # 020040712;863;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;122;45;45
Propietario sólo de la vivienda;14;5;50
Inquilino;120;44;94
Ocupante por préstamo;11;4;98
Ocupante por trabajo;4;1;100
Otra situación;1;0;100
Total;272;100;100
;;;
NSA :;5;;
;;;
AREA # 020040801;864;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;179;59;59
Propietario sólo de la vivienda;10;3;62
Inquilino;100;33;95
Ocupante por préstamo;12;4;99
Otra situación;3;1;100
Total;304;100;100
;;;
AREA # 020040802;865;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;218;70;70
Propietario sólo de la vivienda;3;1;71
Inquilino;72;23;94
Ocupante por préstamo;11;4;98
Ocupante por trabajo;7;2;100
Total;311;100;100
;;;
AREA # 020040803;866;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;155;65;65
Propietario sólo de la vivienda;4;2;66
Inquilino;68;28;95
Ocupante por préstamo;8;3;98
Ocupante por trabajo;1;0;98
Otra situación;4;2;100
Total;240;100;100
;;;
NSA :;2;;
;;;
AREA # 020040804;867;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;160;55;55
Propietario sólo de la vivienda;2;1;55
Inquilino;112;38;94
Ocupante por préstamo;15;5;99
Otra situación;4;1;100
Total;293;100;100
;;;
NSA :;1;;
;;;
AREA # 020040805;868;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;152;57;57
Propietario sólo de la vivienda;5;2;59
Inquilino;91;34;93
Ocupante por préstamo;14;5;98
Ocupante por trabajo;4;1;99
Otra situación;2;1;100
Total;268;100;100
;;;
AREA # 020040806;869;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;151;55;55
Propietario sólo de la vivienda;8;3;58
Inquilino;105;38;96
Ocupante por préstamo;3;1;97
Ocupante por trabajo;3;1;99
Otra situación;4;1;100
Total;274;100;100
;;;
AREA # 020040807;870;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;346;41;41
Propietario sólo de la vivienda;25;3;44
Inquilino;377;45;89
Ocupante por préstamo;32;4;93
Ocupante por trabajo;2;0;93
Otra situación;55;7;100
Total;837;100;100
;;;
AREA # 020040808;871;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;43;44;44
Propietario sólo de la vivienda;1;1;45
Inquilino;38;39;85
Ocupante por préstamo;6;6;91
Ocupante por trabajo;2;2;93
Otra situación;7;7;100
Total;97;100;100
;;;
NSA :;3;;
;;;
AREA # 020040809;872;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;176;50;50
Propietario sólo de la vivienda;1;0;51
Inquilino;150;43;93
Ocupante por préstamo;13;4;97
Ocupante por trabajo;1;0;97
Otra situación;9;3;100
Total;350;100;100
;;;
AREA # 020040810;873;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;93;39;39
Propietario sólo de la vivienda;7;3;42
Inquilino;115;48;90
Ocupante por préstamo;13;5;96
Ocupante por trabajo;3;1;97
Otra situación;7;3;100
Total;238;100;100
;;;
AREA # 020040811;874;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;128;46;46
Propietario sólo de la vivienda;15;5;51
Inquilino;103;37;88
Ocupante por préstamo;23;8;96
Ocupante por trabajo;6;2;98
Otra situación;6;2;100
Total;281;100;100
;;;
NSA :;2;;
;;;
AREA # 020040901;875;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;195;42;42
Propietario sólo de la vivienda;48;10;52
Inquilino;165;36;88
Ocupante por préstamo;23;5;93
Ocupante por trabajo;2;0;94
Otra situación;30;6;100
Total;463;100;100
;;;
AREA # 020040902;876;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;151;59;59
Propietario sólo de la vivienda;4;2;61
Inquilino;66;26;87
Ocupante por préstamo;13;5;92
Ocupante por trabajo;3;1;93
Otra situación;17;7;100
Total;254;100;100
;;;
AREA # 020040903;877;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;113;61;61
Propietario sólo de la vivienda;1;1;61
Inquilino;42;23;84
Ocupante por préstamo;20;11;95
Ocupante por trabajo;1;1;95
Otra situación;9;5;100
Total;186;100;100
;;;
AREA # 020040904;878;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;69;39;39
Propietario sólo de la vivienda;2;1;40
Inquilino;94;53;94
Ocupante por préstamo;2;1;95
Ocupante por trabajo;2;1;96
Otra situación;7;4;100
Total;176;100;100
;;;
NSA :;1;;
;;;
AREA # 020040905;879;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;115;61;61
Propietario sólo de la vivienda;16;8;69
Inquilino;38;20;89
Ocupante por préstamo;19;10;99
Otra situación;1;1;100
Total;189;100;100
;;;
AREA # 020040906;880;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;180;65;65
Propietario sólo de la vivienda;33;12;76
Inquilino;51;18;95
Ocupante por préstamo;10;4;98
Otra situación;5;2;100
Total;279;100;100
;;;
AREA # 020040907;881;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;159;60;60
Propietario sólo de la vivienda;28;11;71
Inquilino;54;21;92
Ocupante por préstamo;14;5;97
Otra situación;8;3;100
Total;263;100;100
;;;
AREA # 020041001;882;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;11;48;48
Propietario sólo de la vivienda;1;4;52
Inquilino;11;48;100
Total;23;100;100
;;;
AREA # 020041002;883;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;202;31;31
Propietario sólo de la vivienda;139;21;52
Inquilino;281;43;94
Ocupante por préstamo;16;2;97
Otra situación;23;3;100
Total;661;100;100
;;;
AREA # 020041003;884;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;247;49;49
Propietario sólo de la vivienda;81;16;65
Inquilino;153;30;95
Ocupante por préstamo;9;2;97
Ocupante por trabajo;1;0;97
Otra situación;16;3;100
Total;507;100;100
;;;
AREA # 020041004;885;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;89;72;72
Propietario sólo de la vivienda;12;10;81
Inquilino;20;16;98
Ocupante por préstamo;2;2;99
Otra situación;1;1;100
Total;124;100;100
;;;
AREA # 020041005;886;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;281;54;54
Propietario sólo de la vivienda;88;17;71
Inquilino;124;24;95
Ocupante por préstamo;12;2;97
Ocupante por trabajo;7;1;99
Otra situación;7;1;100
Total;519;100;100
;;;
AREA # 020041006;887;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;185;60;60
Propietario sólo de la vivienda;53;17;78
Inquilino;46;15;93
Ocupante por préstamo;9;3;96
Ocupante por trabajo;3;1;97
Otra situación;10;3;100
Total;306;100;100
;;;
NSA :;1;;
;;;
AREA # 020041007;888;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;135;49;49
Propietario sólo de la vivienda;74;27;77
Inquilino;55;20;97
Ocupante por préstamo;7;3;99
Ocupante por trabajo;1;0;100
Otra situación;1;0;100
Total;273;100;100
;;;
AREA # 020041008;889;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;308;63;63
Propietario sólo de la vivienda;69;14;77
Inquilino;95;19;96
Ocupante por préstamo;14;3;99
Ocupante por trabajo;3;1;99
Otra situación;3;1;100
Total;492;100;100
;;;
AREA # 020041009;890;;
;;;
Régimen de tenencia;Casos;%;Acumulado %
Propietario de la vivienda y del terreno;409;66;66
Propietario sólo de la vivienda;61;10;75
Inquilino;121;19;95
Ocupante por préstamo;27;4;99
Ocupante por trabajo;3;0;100
Otra situación;3;0;100
Total;624;100;100
;;;
